8422562077962;0;1,353;0
8422562088067;0;4,6244;0
8422562088241;0;4,6244;0
8422562097359;0;7,095;0
8422562097632;0;7,95;0
8422562097793;0;4,488;0
8422562097809;0;5,6064;0
8422562097823;0;3,63;0
8422562097847;0;5,14;0
8422562098165;0;7,26;0
8422562098257;0;7,4822;0
8422562098806;0;7,3062;0
8422562099148;0;6,3;0
8422562099209;0;7,75;0
8422562099230;0;3,63;0
8422562099247;0;3,63;0
8422562099254;0;3,63;0
8422562099766;0;7,95;0
8422562099841;0;6,0566;0
8422562101285;0;6,0302;0
8422562101957;0;7,821;0
8422562102206;0;6,7078;0
8422562102213;0;7,1962;0
8422562103197;0;2;0
8422562103203;0;9,95;0
8422562103210;0;2;0
0687554228984;0;1,99;0
8422562263693;0;1,76;0
8422562264027;0;17,776;0
8422562356135;0;0,75;0
8422562485781;0;1,76;0
8422562852200;0;1,9316;0
8422562955161;0;1,9316;0
8424568002214;0;14,95;0
9321104098269;0;3,92;0
9321104098276;0;3,92;0
8412497323357;0;5,1408;0
0204308718432;0;22,5;0
8424568001026;0;14,4275;0
8424568002009;0;41,925;0
8424568002504;0;6,65;0
8424568003709;0;7,95;0
8424568004560;0;57,75;0
8424568006502;0;19,95;0
8424568011280;0;69,95;0
8424568022659;0;19,95;0
8424568022711;0;12,75;0
8003670358053;0;21,2625;0
8003670216438;0;17,85;0
3417761053225;0;24,95;0
8003670957300;0;25,3582;0
8003670687658;0;23,8572;0
8430173181824;0;4,1888;0
8430173177667;0;2,7214;0
8430173177650;0;4,6398;0
8430173177612;0;1,551;0
8430173177384;0;4,95;0
8430173176554;0;9,95;0
8430173173041;0;4,9698;0
8430173172433;0;11,0748;0
0000000317131;0;8,95;0
8430173169549;0;4,95;0
8430173169525;0;9,95;0
8430173168832;0;4,9698;0
8430173161406;0;13,95;0
8430173161222;0;4,95;0
8430173160959;0;2,2176;0
8430173160263;0;8,95;0
8430173159700;0;2,99;0
8430173159694;0;4,95;0
8430173159212;0;11,1386;0
8430173159205;0;1,95;0
8430173159199;0;2,95;0
8430173158789;0;3,6828;0
8430173158031;0;7,7528;0
8430173156242;0;9,8538;0
8430173156204;0;8,95;0
8430173156198;0;9,15;0
8430173153791;0;2,95;0
8430173153784;0;8,95;0
8430173153777;0;4,6354;0
8430173153722;0;0,99;0
8430173150714;0;2,95;0
8430173130457;0;4,95;0
8430173128744;0;6,6836;0
8430173099051;0;2,95;0
4895065006199;0;5,5;0
3417768392570;0;24,388;0
3417768392228;0;24,388;0
3417761010228;0;24,4902;0
3417761062227;0;40,5;0
8003670097518;0;37,6353;0
3417768432221;0;19,5804;0
3417768635226;0;24,4902;0
5021645834039;0;168,925;0
8412497323326;0;3,57;0
8412497326327;0;3,57;0
8412497321322;0;3,6975;0
8412497386741;0;4,99;0
8412497323753;0;5,202;0
8412497386321;0;3,57;0
8412497324323;0;3,825;0
8412497334323;0;3,825;0
3417768627474;0;25,2994;0
3417768608077;0;26,95;0
3417768608176;0;25,95;0
3417761006221;0;18,95;0
8412497322732;0;5,049;0
3417768614177;0;15,95;0
3417768614078;0;15,95;0
3417761001226;0;26,2395;0
3417768766227;0;73,28475;0
3417768626873;0;24,95;0
3417768614276;0;17,75;0
3417768640220;0;13,75;0
3417768787222;0;19,75;0
3417768789226;0;28,95;0
3417768773522;0;14,55;0
3417768781220;0;15,927;0
3417761004227;0;13,089;0
3417768701228;0;31,95;0
3417761018224;0;22,036;0
9312047091158;0;41,0373;0
9312047091202;0;27,99225;0
9312047091189;0;27,57105;0
4713869100298;0;89,95;0
8003670957454;0;12,61575;0
2009745346310;0;2;0
8424568022656;0;19,95;0
8424568002511;0;6,9832;0
3417768705226;0;61,138;0
3417768289221;0;33,95;0
3417768703222;0;28,95;0
9321104021038;0;29,95;0
9321104115683;0;29,95;0
3417768614375;0;19,95;0
3417761007228;0;21,95;0
3417761000571;0;21,95;0
3417768785228;0;29,6895;0
3417768751223;0;27,4302;0
8420011011291;0;2,65;0
8420011011321;0;2,626;0
8420011013516;0;2,626;0
8420011013882;0;2,626;0
8420011820046;0;3,99;0
8412906189017;0;15,95;0
8412906189031;0;19,95;0
3760118293714;0;2,95;0
5907603452425;0;1,996;0
5906747156749;0;1,996;0
5907603452739;0;6,95;0
8412896212054;0;2,95;0
8412896214058;0;2,95;0
8412896233004;0;4,95;0
8412896234575;0;4,95;0
8412896235671;0;4,95;0
8001011012626;0;19,95;0
8001011012657;0;19,95;0
8001011055654;0;2,52;0
0203690020109;0;5,95;0
0207200107854;0;7,246;0
0207200107977;0;4,95;0
0207200685859;0;5,95;0
0078257496006;0;17,95;0
8420639200107;0;0,814;0
8420639100179;0;0,814;0
8424568001033;0;14,925;0
8424568003402;0;13,95;0
8424568004065;0;7,45;0
8424568005215;0;44,85;0
8001011012701;0;19,95;0
8001011015108;0;19,95;0
8001011012602;0;19,95;0
0027084941739;0;5,75;0
0027084184495;0;9,95;0
0836748006710;0;9,95;0
8003670859468;0;79;0
3417761066225;0;44,95;0
3417768633222;0;24,95;0
8420011011116;0;2,626;0
8420421008966;0;40,54;0
8001011084456;0;1,386;0
8007315047104;0;0,81;0
8007315041201;0;0,8096;0
8424568004157;0;12,6848;0
8424568006717;0;19,95;0
8003670768234;0;16,95;0
8003670589068;0;49,95;0
8003670969853;0;49,75425;0
8003670970699;0;29,95;0
8003670235064;0;14,95;0
8003670824244;0;20,95;0
3417761133224;0;19,95;0
3417761109229;0;27,027;0
8003670850410;0;31,25655;0
8003670224143;0;83,95;0
8003670856153;0;10,75;0
8003670997481;0;15,5925;0
8003670997719;0;15,5925;0
8003670235910;0;11,52495;0
8003670176817;0;15,75;0
8003670179702;0;11,25;0
8003670848332;0;36,35955;0
8003670866213;0;41,90805;0
8424568003624;0;2,99;0
5055114221990;0;2,2528;0
5420042171660;0;12,705;0
5055114221921;0;2,2528;0
8693132223700;0;18,9772;0
7640137388546;0;8,085;0
5204549038417;0;8,085;0
0006420048470;0;22,365;0
0687554261356;0;14,6036;0
5420042171127;0;9,95;0
5420042171158;0;24,95;0
0687554262179;0;14,6036;0
0687554261042;0;14,6036;0
0687554262162;0;14,6036;0
8422562030097;0;14,52;0
8422562030110;0;14,52;0
0021105032147;0;13,95;0
0021105323450;0;18,95;0
0021105032123;0;14,95;0
0021105030501;0;19,95;0
0021105030907;0;19,95;0
0021105028010;0;33,95;0
0021105030914;0;24,95;0
0021105324518;0;18,1346;0
0021105032284;0;45,75;0
4007923932117;0;14,52;0
4007923802113;0;30,1466;0
4007923810118;0;11,95;0
4007923800119;0;28,95;0
8422562356777;0;12,9866;0
8436045624765;0;7,095;0
8436045624772;0;7,095;0
8436045624321;0;6,765;0
8437008613437;0;6,93;0
8437008613727;0;12,7512;0
8422562104996;0;10,8;0
8422562104989;0;10,8;0
8422562057087;0;9,9;0
8422562098622;0;16,92;0
8422562101629;0;11,55;0
8422562101605;0;14,22;0
8422562357057;0;13,035;0
8422562356296;0;13,85;0
8422562038536;0;13,86;0
8422562356234;0;19,95;0
8422562036693;0;5,61;0
8422562351703;0;14,6498;0
8422562093740;0;18,72;0
0738339735903;0;19,5536;0
8422562038628;0;7,85;0
8422562097816;0;5,874;0
8422562427354;0;12,375;0
8422562097663;0;9,95;0
8422562097670;0;6,85;0
8422562101834;0;11,95;0
8422562059180;0;8,91;0
8422562064566;0;8,91;0
8422562059173;0;8,91;0
8422562059159;0;7,95;0
8422562059166;0;14,355;0
8422562044438;0;11,055;0
8422562043790;0;9,8846;0
8422562043868;0;11,5346;0
8422562107751;0;12,25;0
8422562044445;0;22,95;0
8422562107737;0;22,8668;0
8422562107867;0;22,0286;0
8422562107799;0;19,95;0
8422562355671;0;21,95;0
8422562107782;0;19,95;0
8422562107829;0;44,95;0
8422562108420;0;17,7386;0
8422562108451;0;19,3512;0
8422562108475;0;22,7808;0
8422562108307;0;22,0242;0
8422562108505;0;29,2392;0
8422562108512;0;38,0976;0
8422562108529;0;27,95;0
8422562107881;0;19,6104;0
8422562043776;0;15,48;0
8422562043783;0;15,48;0
8422562044070;0;14,19;0
8422562044247;0;15,48;0
8422562044087;0;13,75;0
8422562044230;0;14,19;0
8422562108826;0;12,9382;0
8422562108536;0;24,8256;0
8422562108550;0;24,95;0
8422562108062;0;25,95;0
8422562108031;0;25,75;0
8422562108093;0;31,0464;0
8422562426937;0;12,9184;0
8422562429310;0;14,85;0
8422562429419;0;29,7;0
8422562427057;0;51,15;0
8422562053119;0;0,561;0
8422562098561;0;1,8326;0
8422562098578;0;1,8326;0
8422562057681;0;2;0
8422562720493;0;2,1296;0
8422562720516;0;2,1296;0
8422562001226;0;1,8326;0
8422562098509;0;1,8326;0
8422562064504;0;1,9316;0
8422562063781;0;1,9316;0
8422562099599;0;1,8326;0
8422562065532;0;1,9316;0
8422562021903;0;1,9316;0
8422562025192;0;1,8326;0
8422562063569;0;2,1296;0
8422562063552;0;2,1296;0
8422562066607;0;1,9316;0
8422562063576;0;1,8326;0
8422562066041;0;1,9316;0
8422562098691;0;1,8326;0
8422562072684;0;1,9316;0
8422562072691;0;1,8326;0
0687554222500;0;2;0
8422562066201;0;1,9316;0
8422562263594;0;1,452;0
8422562063828;0;1,6346;0
8422562022788;0;1,8942;0
8422562027486;0;1,9316;0
8422562066096;0;1,8326;0
8422562063811;0;1,9316;0
8422562063415;0;1,9316;0
8422562020852;0;1,9316;0
8422562066836;0;1,8326;0
8422562063682;0;2,1296;0
8422562356333;0;1,9316;0
8422562020500;0;1,9338;0
8422562020029;0;1,9316;0
8422562020036;0;1,9316;0
8422562353905;0;1,9316;0
8422562018996;0;1,9316;0
8422562585986;0;1,9316;0
8422562055038;0;1,1726;0
8422562021491;0;1,8326;0
8422259853466;0;1,7666;0
8422562019474;0;1,9316;0
8422562019320;0;1,8326;0
8422562077856;0;2,002;0
8422562077863;0;2,112;0
8422562064009;0;1,9316;0
8422562079805;0;2,112;0
8422562049129;0;1,9316;0
8422562079812;0;1,9316;0
8422562049020;0;2,112;0
8422562069868;0;1,9316;0
8422562021835;0;1,9316;0
8422562021743;0;1,9316;0
8422562064047;0;1,9316;0
8422562854051;0;1,9316;0
8422562064054;0;1,8326;0
8422562063484;0;1,9316;0
8422562064092;0;1,8326;0
8422562063989;0;1,5686;0
8422562066119;0;1,8326;0
8422562000632;0;1,9316;0
8422562066126;0;1,9316;0
8422562066690;0;2,1296;0
8422562066638;0;2,1296;0
8422562064061;0;1,8326;0
8422562063996;0;1,9316;0
8422562021736;0;1,9316;0
8422562002858;0;1,9316;0
8422562021767;0;1,9316;0
8422562039878;0;1,9316;0
8422562067055;0;2,1296;0
8422562021774;0;1,9316;0
8422562020388;0;1,9316;0
8422562020364;0;1,9316;0
8422562019443;0;1,6346;0
8422562019429;0;1,7204;0
8422562106068;0;1,9316;0
8422562106150;0;1,9316;0
8422562106112;0;1,9316;0
8422562023532;0;2,134;0
8422562955208;0;1,9316;0
8422562795262;0;1,9316;0
8422562098677;0;1,9338;0
8422562098660;0;1,9338;0
8422562046050;0;1,9316;0
8422562064016;0;1,9316;0
8422562027479;0;1,8326;0
8422562065075;0;1,3156;0
8422562064498;0;1,9316;0
8422562350263;0;3,3396;0
8422562098158;0;4,2416;0
8422562041406;0;3,63;0
8422562117415;0;7,45;0
8422562038345;0;7,095;0
8422562097984;0;7;0
8422562097977;0;7,095;0
8422562098738;0;6,765;0
8422562098714;0;6,765;0
8422562038765;0;7,095;0
8422562101445;0;7,26;0
8422562027691;0;6,6;0
8422562097281;0;5,8916;0
8422562097205;0;7,095;0
8422562114971;0;6,93;0
8422562039359;0;5,8586;0
8422562098844;0;5,8586;0
8422562099612;0;6,93;0
8422562098837;0;5,8916;0
8422562098851;0;5,8916;0
8422562027639;0;7,75;0
8422562000472;0;7,26;0
8422562744895;0;7,095;0
8422562042069;0;7,095;0
8422562040607;0;7,095;0
8422562099315;0;7,92;0
8422562116883;0;7,95;0
8422562097366;0;7,095;0
8422562097892;0;8,2346;0
8422562102145;0;9,735;0
8422562099421;0;6,93;0
8422562040591;0;7,92;0
8422562040522;0;7,92;0
8422562113974;0;5,5748;0
8422562113967;0;5,5748;0
8422562038031;0;7,095;0
8422562117248;0;7,095;0
8422562117231;0;7,095;0
8422562104897;0;6,3822;0
8422562040096;0;7;0
8422562101469;0;7,095;0
8422562040010;0;7,95;0
8422562102107;0;7,095;0
8422562040003;0;9,6536;0
8422562099353;0;7,095;0
8422562067147;0;7,095;0
8422562099414;0;7,38;0
8422562107959;0;7,4712;0
8422562107942;0;7,596;0
8422562097854;0;7,095;0
8422562099193;0;5,95;0
8422562099858;0;5,8916;0
8422562072707;0;7,095;0
8422562356319;0;6,4042;0
8422562019016;0;7,0796;0
8422259585954;0;7,0796;0
8422562032152;0;7,095;0
8422562025093;0;7,095;0
8422562025109;0;7,095;0
8422562037799;0;7,99;0
8422562002506;0;6,6;0
8422562355367;0;7,106;0
8422562002810;0;7,095;0
8422562059302;0;7,095;0
8422562792650;0;7,095;0
8422562062876;0;7,1038;0
8422562042694;0;7;0
8422562098783;0;7,0708;0
8422562954065;0;7,095;0
8422562062685;0;7,26;0
8422562954829;0;7,095;0
8422562101810;0;6,95;0
8422562025352;0;7,095;0
8422562098189;0;5,8916;0
8422562099636;0;6,99;0
8422562089118;0;8,55;0
8422562098073;0;7,26;0
8422562098011;0;7,095;0
8422562116807;0;7,755;0
8422562116784;0;7,095;0
8422562062739;0;7,26;0
8422562062753;0;7,26;0
8422562027011;0;7,26;0
8422562042151;0;7,095;0
8422562021705;0;7,326;0
8422562022115;0;7,095;0
8422562116081;0;7,59;0
8422562116753;0;6,765;0
8422562117347;0;5,445;0
8422562116722;0;7,095;0
8422562116104;0;7,26;0
8422562114902;0;7,095;0
8422562116708;0;7,095;0
8422562116616;0;5,8916;0
8422562116098;0;7,095;0
8422562114933;0;6,95;0
8422562116746;0;7,095;0
8422562116609;0;7,095;0
8422562042564;0;6,95;0
8422562037935;0;7,095;0
8422562042410;0;7,095;0
8422562042496;0;7,26;0
8422562042519;0;7,095;0
8422562042526;0;7,095;0
8422562084380;0;7,26;0
8422562084120;0;7,931;0
8422562116074;0;7,59;0
8422562084168;0;7,26;0
8422562100011;0;7,26;0
8422562099957;0;7,26;0
8422562040805;0;7,9;0
8422562037683;0;7,3106;0
8422562115220;0;5,775;0
8422562101964;0;7,26;0
8422562037676;0;6,95;0
8422562106235;0;7,26;0
8422562106211;0;8,085;0
8422562106198;0;7,095;0
8422562106228;0;9,405;0
8422562106242;0;13,035;0
8422562106174;0;7,073;0
8422562106167;0;7,0136;0
8422562106181;0;6,765;0
8422562040409;0;5,8586;0
8422562432969;0;7;0
8422562117583;0;5,8586;0
8422562073001;0;7,095;0
8422562072905;0;7,095;0
8422562021323;0;14,1416;0
8422562021156;0;14,355;0
8422562039656;0;13,53;0
8422562039649;0;10,6744;0
8422562039670;0;13,95;0
8422562099919;0;9,9946;0
8422562106051;0;14,652;0
8422562040515;0;15,3;0
8422562040485;0;14,19;0
8422562097649;0;13,75;0
8422562117255;0;13,86;0
8422562114759;0;13,95;0
8422562102565;0;14,19;0
8422562020425;0;11,4686;0
8422562097373;1;12,99;0
8422562356500;0;11,6578;0
8422562356524;0;13,035;0
8422562099094;0;16,9704;0
8422562114773;0;14,52;0
8422562114766;0;13,86;0
8422562002223;0;13,695;0
8422562103760;0;14,19;0
8422562038826;0;12,2936;0
8422562098882;0;14,1438;0
8422562097694;0;13,2836;0
8422562097908;0;14,19;0
8422562954942;0;14,19;0
8422562114742;0;12,95;0
8422562098752;0;12,75;0
8422562117262;0;11,7986;0
8422562117200;0;15,48;0
8422562042533;0;14,95;0
8422562970102;1;30,591;0
8422562766187;0;42,9;0
8422562101704;0;34,9514;0
8422562101728;0;37,5386;0
8422562767153;0;38,2512;0
8422562356685;0;39,6;0
8422562356678;0;46,2;0
8422562355541;0;25,5;0
8422562070499;0;22,7712;0
8422562264010;0;18,975;0
8422562263969;0;28,9586;0
8422562263891;0;28,875;0
8422562263990;0;18,975;0
8422562066027;2;2,1296;0
8422562064030;0;1,8326;0
4713869100274;0;89,95;0
5021645844656;0;169,95;0
5010994321376;0;18,522;0
8430173156211;0;3,95;0
8430173156228;0;2,8424;0
8430173163493;0;2,99;0
8430173163509;0;2,99;0
8430173168580;0;2,99;0
8430173168849;0;3,0998;0
8430173170460;0;1;0
8430173172594;0;5,25;0
8430173176202;0;1,65;0
8430173176684;0;9,95;0
8430173177643;0;3,0998;0
8430173179685;0;9,95;0
8430173182050;0;3,0734;0
8430173182067;1;2,7918;0
8430173182777;0;1,5;0
8430173182975;0;3,0998;0
8432752007396;0;13,23;0
0027084914863;0;15,95;0
8003670997474;0;15,5925;0
170212GARE   ;0;3,9;0
8003670985679;0;32,27715;0
8003670994107;0;33,31125;0
7290000234618;0;48,95;0
7290103655716;0;48,95;0
7290000236254;0;40,964;0
7290000236445;0;6,95;0
7290103655723;0;28,2798;0
7290103655730;0;12,6873;0
8410788034708;0;37,7055;0
8410788035255;0;26,3655;0
8410788035262;0;25,08975;0
8410788035286;0;25,08975;0
8424568002603;0;12,75;0
0000000000291;0;9,3555;0
0000000000320;0;3,1425;0
8424568003457;0;7,95;0
8003670235576;0;8,4267;0
3417768684224;0;28,75;0
4007923792056;0;59,95;0
4006592969691;0;8,9;0
0007429905785;0;2,1;0
4038033900178;0;7,95;0
4007923792049;0;59,95;0
4007923792018;0;59,95;0
8422562429730;0;165;0
8410779562531;0;31,95;0
8410779562548;0;31,95;0
3296580850006;1;9,95;0
8422535764877;2;4,95;0
8422535768521;0;4,95;0
8429576140405;1;0,8;0
8429576126006;5;2,5;0
8429576142600;0;1,6;0
8429576126808;1;2,2;0
8429576132601;0;2,5;0
8429576132809;1;2,5;0
8429576133400;-1;2,5;0
9942222000837;2;2;0
9942222033644;0;2;0
9942222951818;1;2,2;0
9942222923716;0;3,7;0
8004761032135;0;3,7;0
8004761045388;0;1;0
8004761080310;0;6,2;0
0204308201521;0;9,2;0
0204308239128;0;9;0
0204308700529;0;19,8;0
0204308873612;0;11,6;0
2043000685879;0;7,9;0
8430173028075;0;1;0
8430173111524;0;5,1656;0
8430173170774;0;0,9;0
8430173170910;0;6;0
8430173174093;0;6;0
8430173175090;0;2,99;0
8004761074241;0;20,16;0
8430173175250;2;3;0
8430173175267;5;1,551;0
8430173177353;1;9;0
8430173177407;8;3;0
8430173177414;7;1,551;0
8430173180896;0;2,9216;0
8430173181084;0;1,4278;0
9942222092382;0;2,6;0
8422084061029;0;29,02365;0
8422084061067;0;29,02365;0
8001011181001;0;32,95;0
8001011185016;0;30,45;0
CAJA1SP      ;0;2;0
CAJA2SP      ;0;2,5;0
CAJA3SP      ;0;3;0
CAJA4SP      ;0;3,5;0
CAJA5SP      ;0;4;0
CAJA6SP      ;0;4,5;0
CAJA7SP      ;0;5;0
CAJA8SP      ;0;5,5;0
CAJA1BEN10   ;0;2;0
CAJA2BEN10   ;0;2,5;0
CAJA3BEN10   ;0;3;0
CAJA4BEN10   ;0;3,5;0
CAJA5BEN10   ;0;4;0
CAJA6BEN10   ;0;4,5;0
CAJA7BEN10   ;0;5;0
CAJA8BEN10   ;0;5,5;0
8424222399346;3;0,96;0
8424222682844;0;8,9;0
8424222682868;0;8,9;0
8424222697916;0;3,75;0
8424222697978;0;3,55;0
8424222699309;0;21;0
8424222494799;0;4;0
8424222510710;0;8,9;0
8424222549031;0;8,9;0
8424222549383;0;8,5;0
8424222549406;0;2,58;0
8424222549444;0;4,36;0
8424222549659;0;2,58;0
8424222549666;0;8,9;0
8424222595540;0;4,95;0
8424222595564;0;4,95;0
8424222595588;0;4,78;0
8424222604723;0;5,98;0
8424222604747;0;5,98;0
8424222604761;0;8,9;0
8424222604846;0;6,95;0
8424222605140;0;6,95;0
8424222623144;0;6,95;0
8424222623397;0;2,58;0
8424222678137;0;6,95;0
8424222699293;0;8,9;0
8424222699354;0;9,54;0
8424222699361;0;11,98;0
8424222699378;0;9,54;0
8424222699460;0;11,98;0
8424222699279;0;39,9;0
8424222699286;0;44,95;0
8412497335329;0;3,75;0
8412497335497;0;5,1408;0
8412497335701;0;7,91265;0
8412497386703;0;7,91265;0
8412497322701;0;6,9958;0
0204308201514;0;9,2;0
0048188959758;0;16,159;0
0127084723687;0;16,159;0
0127084237764;0;17,4447;0
1012708484991;0;20,0252;0
0002708486731;0;12,168;0
0027084867145;0;16,77;0
8001011185924;0;19,95;0
5602385410204;0;90,95;0
4006333181740;0;18,75;0
8432752007372;0;19,1875;0
0207084480668;0;21,42;0
0207084883893;1;16,6875;0
0207084482959;0;15,9375;0
0207084818796;0;20,46;0
0207084819106;0;13,75;0
0207084492218;0;11,8125;0
0001180007317;0;12,4375;0
0027084849851;0;31,98;0
0027084859942;0;21,3;0
8412562251127;0;19,2;0
8005465817189;0;22,32;0
8437010473043;0;26,58;0
8005125225095;0;5,33;0
8005125225118;0;5,33;0
8005125225125;0;5,33;0
8005125246861;0;6,75;0
8005125247080;0;5,33;0
8005125267675;0;5,33;0
8005125267699;0;5,33;0
8005125268047;0;5,33;0
8005125268122;0;5,33;0
8421134140899;0;23,94;0
8421134210400;0;35,36595;0
8410779254207;0;15,375;0
8410779265401;0;13,5625;0
5204549029682;0;9;0
5204549030848;0;10,74;0
4005556052615;0;10,6875;0
4005556097630;0;10,6875;0
4005556108015;0;7,475;0
4005556108947;0;8,14995;0
4005556113262;0;15,47;0
4005556113453;0;15,47;0
4005556113941;0;15,47;0
5010994431365;0;19,8125;0
5010994451721;0;11,44;0
8427418233608;0;7,85;0
